Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
2226514,977472000000,Fast,103175.2885,64109.11192,0.280350936,109.0565109,41939900,26060246,5.473,,1.09515574,4.375653567,218.4920851,1.7696103,2457808.472,165.1410199,,2000,12,,Low,Low,True
3057549,977472000000,,51080.1465,31739.21658,0.004948512,1.924971223,740286.875,459992.9375,3.214,2458000.5,2.385956588,84.74122357,59.17230579,3.926365879,2458648.441,186.7210761,0.2674300882,2000,12,22,,Low,False
3756758,977472000000,,,48003.30218,0.2492404211,96.95452881,37285836,23168346,,2458000.5,2.171090312,247.3980015,,,2457708.282,,0.3080968371,2000,12,22,High,Medium,True
3771633,,Very Slow,26199.43888,16279.31246,0.2638949741,,39478128,24530570,,2458000.5,1.007138471,185.8691791,100.323037,1.273077299,,,0.9751474629,,,22,Low,Low,False
3164418,,Fast,,72015.23771,0.1009439795,39.2672081,,9383329,4.964,2458000.5,1.169617575,196.58625,,2.150322781,,,0.7791808058,,1,8,Low,,True
3623582,,Slow,,43415.83678,0.390643372,151.9602661,,36312568,,,1.436782683,297.0351847,169.1042378,1.790006924,2458184.436,254.7349237,0.5722916986,2001,1,8,Medium,Low,False
3781344,978940800000,Slow,,29696.90562,0.2274813763,88.49025726,,21145716,5.014,2458000.5,1.224323606,,241.1980611,1.976866254,2457915.673,,0.7275447971,,1,8,Low,,True
3092288,,Very Slow,31621.50195,,,,,,,,,118.9791604,333.9950545,2.680258914,2451906.59,9.118272231,0.3980118875,2001,1,15,Medium,High,False
3068066,979545600000,Very Slow,18373.73744,11416.72591,0.0020466386,0.7961423993,306172.7813,190246.9531,6.371,2458000.5,,,243.2897647,1.069834358,2458158.651,189.0511122,1.080919699,2001,,15,Low,Medium,False
3725977,,Slow,46692.83771,29013.11352,0.2296384325,89.3293457,,21346226,,2458000.5,1.531815564,319.7954798,141.4357033,,2458146.552,284.072174,0.5198695218,2001,,15,Medium,,False
3736814,979545600000,Very Slow,,22007.87053,0.2410395534,,36059004,22406026,7.953,,0.7101457439,,265.61376,1.057564949,2457904.122,158.7308599,,,,15,Low,,False
3743119,,Fast,,51426.44932,0.2908185972,113.1284332,43505844,27033278,2.978,2458000.5,,,,3.977710951,2457346.028,173.0478627,0.2644083593,2001,1,15,High,Medium,True
3092286,980150400000,Very Slow,38798.25987,24107.72986,,14.11423206,5427915.5,3372750.25,4.164,,1.640060214,,342.7744933,2.274186576,2451918.294,7.605044461,0.4692609161,2001,,22,Medium,High,False
2267223,980150400000,Fast,,54851.68719,,141.302063,54340588,33765676,,,,342.7271352,14.77481047,3.50293645,2458278.17,250.5920558,0.3940212655,2001,,22,Medium,Low,False
2368184,980150400000,,,31395.22785,0.2960726128,115.1722412,44291832,27521668,6.252,,0.9507523506,312.7493227,211.7117195,1.253108063,,,,,1,22,Low,,False
3072405,980150400000,,64966.7835,,,175.5453491,,41948480,4.091,2458000.5,1.615508431,291.3024452,265.5011782,2.042010048,,,0.4799988874,2001,1,22,Medium,,False
3154493,980150400000,,53900.54502,33491.70255,0.2940685421,114.392662,43992028,27335380,4.094,2458000.5,1.634034457,,,2.57963083,,341.0913117,0.4718590167,2001,1,22,Medium,Medium,False
3076610,981619200000,Fast,94426.43656,58672.91554,0.2751240142,107.0232391,41157968,25574374,3.066,,,315.3155171,182.3500613,3.330039849,2458199.98,302.4923473,0.2882884102,,2,8,High,High,False
2163693,,Slow,77783.5652,48331.6825,0.3519888824,136.9236755,52656788,32719410,7.666,2458000.5,0.7410810355,103.8991143,,0.979819774,,81.77701987,1.544918324,2001,,8,Low,Low,False
3646648,981619200000,Slow,,32103.3327,0.4164828569,162.0118408,62304952,38714500,,2458000.5,0.9616079644,177.4962534,24.21133289,1.454199335,2457830.643,177.5381336,1.04521828,2001,2,8,Low,Low,False
3057547,982224000000,,33386.87963,20745.30863,0.1658804264,,24815358,15419549,4.207,2458000.5,1.641983909,,,2.259811013,,,0.4684365012,2001,2,15,Medium,Low,False
3076594,982224000000,Slow,73215.51949,45493.27654,0.3319009782,129.1094818,49651680,30852124,3.973,2457600.5,1.643707917,318.248036,251.9447721,2.214977284,2457420.671,84.10578667,,,2,15,Medium,,False
3154513,982224000000,,61595.98158,38273.34756,0.4217017218,164.0419769,63085680,39199624,,2457600.5,0.9485854363,249.9915501,,1.262086345,,313.5356912,1.066815691,2001,2,15,Low,Low,False
3325502,982224000000,Slow,62691.78438,38954.2368,0.3587354559,139.5480804,53666060,33346542,,2458000.5,1.137455131,347.4758045,245.6715936,1.384692355,2457845.849,125.6478259,0.8124612611,2001,2,,Low,,False
3371143,982224000000,,,16887.52692,0.3485026412,135.5675201,52135252,32395344,5.467,2458000.5,1.132757507,,,1.514903249,2458194.275,201.5850386,,2001,2,15,Low,Medium,False
3585467,982224000000,Slow,,26462.64495,0.1227419293,47.74661255,,11409575,,2458000.5,1.078090713,187.1815099,52.42118279,,,224.0098223,0.8804832859,2001,2,,Low,,False
3604307,982224000000,Very Slow,,18857.03487,0.1739545963,,26023236,16170090,5.122,2458000.5,,,,,,340.5184014,0.7130759609,2001,,15,Low,,True
3646599,982224000000,,54337.58021,33763.25921,0.3286281404,,49162072,30547896,,,0.9595549068,327.4855216,243.7933037,1.367610999,,,1.048574587,2001,,15,Low,Low,True
3648862,982224000000,Slow,,25953.01925,0.3620677357,140.8443451,54164560,33656300,,2458000.5,0.7736569507,286.7755471,247.3085336,0.8940436043,,,,2001,,15,Low,,False
3724393,,,,,0.3425804596,133.2638092,51249308,31844844,,2458000.5,1.220462824,300.5166835,141.9999861,,,118.7744344,0.730999772,2001,,15,,Medium,False
2467352,982224000000,Slow,,38273.31736,0.4217018919,164.042038,63085704,39199640,6.222,2458000.5,0.9487013434,249.9855552,154.6064723,1.2623636,2457981.511,20.25424047,,2001,,15,,,False
2474223,,Slow,,45493.2935,0.3319007832,129.1094055,,30852104,,,1.643634237,,,,,271.1695899,0.4677311623,2001,2,15,Medium,Low,False
2482796,,Slow,54337.57052,33763.25319,0.3286281992,127.8363724,49162080,30547900,6.161,2458000.5,0.959542196,327.4840662,243.7977576,1.367558869,2458168.387,,1.048595422,2001,2,,Low,,True
2138947,,,,15335.18408,0.3191672986,124.1560745,47746748,,5.525,2458000.5,1.118955315,,359.9930979,1.402920681,2458129.444,252.6295225,0.8326930855,2001,2,22,Low,Low,False
3026912,982828800000,Very Slow,,10104.65912,0.1421405493,55.29267502,,,5.983,,1.01708777,282.9649756,,1.209849584,2457991.832,8.329208609,0.9608739639,2001,2,,Low,,False
3273787,982828800000,Slow,67247.44861,41784.94939,0.4383518468,170.5188599,65576504,40747348,,2458000.5,,349.5524881,236.2454471,1.497873778,,40.15577007,0.7271952841,2001,2,22,Low,High,False
3395989,982828800000,,,,0.4315915884,167.8891296,,40118944,3.753,2458000.5,,38.75584468,153.3790273,,,2.058864206,0.4188376049,2001,2,22,Medium,Low,False
3746217,982828800000,Very Slow,,19571.61181,0.1651872796,,24711666,15355117,,2458000.5,0.9556872988,,12.25256521,1.231067449,,357.4983248,1.054946298,2001,2,22,Low,Low,False
3273449,984038400000,Very Slow,34832.18832,21643.36724,0.28949992,112.6154633,,26910698,5.212,,1.206863444,,269.4690441,1.407674991,2457901.393,73.67511517,0.7433902742,,3,8,Low,Low,False
3368294,984038400000,Slow,,29281.40158,0.4716339114,,,43841112,5.873,2458000.5,1.009860541,117.2995073,262.0696373,1.589230309,2458159.381,205.6934071,0.9712073703,2001,3,8,Low,,False
3404526,984038400000,Very Slow,37564.7985,23341.30494,0.3529874087,137.3121033,52806164,32812230,5.491,2458000.5,1.103329872,184.596086,102.4932859,1.697796324,,12.28166888,0.8504445628,2001,,8,Low,Low,False
3601677,984038400000,,,26116.43462,0.3472335775,135.0738525,51945404,,5.739,2458000.5,1.073088452,,343.1100005,1.143528229,,339.2396647,,2001,3,8,,,False
3666430,984038400000,Very Slow,,10163.6705,,25.26276016,,6036813,,,1.119555001,180.5080118,289.7187374,1.349465499,,,,2001,3,8,Low,Medium,False
3745032,984038400000,,74015.61704,,0.4202563604,163.4797211,,39065268,6.68,,0.8812595437,153.8079806,231.2077159,1.093163561,,51.70866786,1.191374565,2001,3,8,Low,,False
3761271,984038400000,Slow,72762.28475,45211.6541,0.4934218181,191.9410858,73814856,45866424,,,0.8045111683,206.1288496,,1.096018776,2458032.74,315.9645924,,2001,3,8,Low,,False
2088254,984643200000,Fast,86952.84902,,0.1411960869,,21122634,,5.142,2458000.5,,272.2680673,140.0316774,1.926511089,2458035.258,333.3461063,0.7668377614,2001,,15,Low,Low,True
3370167,,Fast,95313.03511,59223.8134,0.4187581249,162.8969116,62645324,38926000,7.016,2458000.5,0.8203222078,158.3762559,226.0087131,1.156763718,,,1.326561444,2001,,15,Low,Low,True
3445082,,Fast,81425.96565,50594.92849,0.4604192792,179.1030884,68877744,42798644,6.37,2458000.5,0.9366357868,17.61988723,292.4011019,1.185507645,2458004.305,,1.087296408,2001,3,15,Low,Medium,True
3449591,,Slow,72180.21495,44849.97856,0.1454015047,,21751756,13515915,6.311,2458000.5,0.9270234355,175.1808225,129.8181354,1.257235408,,,1.104251515,,3,15,Low,Low,True
3732114,984643200000,Slow,77399.508,48093.04429,0.4598409135,,,42744884,5.786,2458000.5,1.059836058,95.21481384,189.7318556,,,333.4894602,0.903329175,2001,3,,,,False
2417655,,Slow,46109.39202,28650.58306,0.085448153,,12782862,7942902,6.419,2458000.5,0.9188845108,205.297251,95.41295795,1.289595185,2457849.117,169.3904315,1.118955145,2001,3,22,Low,Low,False
3345307,985248000000,Fast,100517.2202,62457.49166,0.3071634287,119.4865723,45950992,28552624,,,,185.188347,74.41689177,2.888221933,,120.8671968,0.3824035532,2001,3,22,Medium,Low,False
3513745,,,,38242.75815,,144.252594,55475272,34470736,,2458000.5,1.188441282,,,,2458178.058,,0.7607421508,2001,3,22,,,False
3549696,985248000000,Slow,,29501.36456,0.3704315752,144.0978851,55415776,,,2458000.5,1.065047652,211.3527939,244.7771026,1.171086876,2457963.958,32.76775568,0.8967069066,,3,22,Low,Low,False
3714553,985248000000,Slow,41974.3065,26081.20172,0.423954216,164.9181976,63422648,39409008,,2458000.5,,,,1.38919612,,205.3834595,0.7819631709,2001,3,,Low,Low,True
3549618,,Fast,,59300.35175,0.477393414,185.7060394,71417040,44376492,,,1.097798162,23.7634027,262.2292654,1.387590461,,,0.8568806284,2001,3,22,Low,,True
2005604,986713200000,,,20865.94119,0.2974750582,115.717804,44501636,27652036,6.372,2458000.5,,,82.58617563,,2458067.38,,1.101090669,2001,,8,Low,Low,True
2434313,986713200000,Fast,88970.18366,55282.61217,0.4675109953,181.8617859,69938648,43457864,,2458000.5,0.6965904568,115.6657687,,1.036848737,2457899.272,171.6091617,1.695265771,2001,4,8,Low,Low,False
3409646,,Very Slow,29387.00421,18259.94159,0.1526302147,59.37314987,22833154,14187864,,2458000.5,1.755630306,215.3731807,314.6985624,2.461112796,2457940.51,25.41768599,,2001,4,8,Medium,Low,False
3634275,,Fast,89984.76499,55913.03356,0.474317325,184.5094299,,44090548,6.75,2458000.5,,197.736764,204.3703578,1.13277622,2458019.651,,1.241793856,,4,8,,,False
3648863,986713200000,Very Fast,137878.6209,85672.41308,0.4140252782,161.0558319,,38486056,,2458000.5,,195.5829112,336.3292529,1.649584903,2457964.325,30.55443848,0.8446171959,2001,,8,Low,Low,False
3650848,,Slow,65439.74288,40661.71135,0.2191436862,,32783430,20370678,,2458000.5,,204.4545519,258.4593966,1.80524301,2458208.42,217.2548101,0.6865374762,2001,4,8,Low,High,False
2189630,987318000000,Slow,54600.81637,33926.82393,0.4955373018,192.7640076,74131328,46063072,4.992,,1.205977679,290.5683791,201.5142519,2.041783253,,154.6535829,0.7442094314,,4,15,Low,Low,False
2396593,987318000000,Slow,53789.79801,,0.1619113222,62.98350525,24221590,15050598,6.599,2458000.5,,32.61481696,28.16835413,,2457902.648,117.9052364,,2001,4,15,Low,,False
3580319,,Fast,,61346.79981,0.3988877203,,,37078932,3.158,,,,,,,,0.293995993,2001,4,22,High,Medium,False
3065518,,Slow,59758.33639,37131.5063,0.3870332643,150.5559387,,35976988,5.463,2458000.5,1.12402966,37.43875183,,1.185054018,2458034.581,331.8129907,,2001,4,22,Low,,False
3599541,,,25886.45092,,0.1272533826,49.50156784,19036836,11828941,6.316,,0.946335247,347.4327176,356.9643948,1.178970435,2457834.386,,1.070622953,2001,4,22,Low,Medium,False
3745502,,Fast,,51461.60267,0.4736714049,184.2581787,,44030508,4.495,,1.4144728,316.3131141,354.311721,2.151163943,2458217.127,233.0812911,0.5858847223,2001,,22,,,False
3164412,989305200000,,41219.24277,25612.03449,0.2372116888,92.27534485,,22050204,,2458000.5,1.016477554,211.875175,28.5582156,1.249233276,2458036.648,325.2346787,0.9617393466,,5,,Low,Low,False
3467313,989305200000,,,71030.95453,0.4554488628,,68134184,42336616,,,2.046844392,313.6115311,169.7881665,,2458419.837,218.8631145,,2001,5,8,High,Low,False
3520666,989305200000,Slow,,,,96.4246521,37082064,,,2458000.5,1.722848149,225.3733434,,2.659884816,2457866.887,58.23481923,,2001,,8,Medium,Low,True
3545552,989305200000,Very Slow,,7865.179058,0.134382872,52.27493668,,12491669,5.793,2458000.5,,163.841225,267.558369,,,79.45367201,,2001,,8,Low,Medium,False
3564854,989910000000,,74051.26867,46012.57858,,118.8586273,45709508,28402570,5.012,2458000.5,1.264507085,216.2994632,278.0125292,1.786291374,2458224.005,205.0793312,0.6931419334,2001,5,15,Low,Low,False
3662637,,Slow,58196.64564,36161.1324,0.3914065303,152.2571411,58553584,36383512,,2458000.5,0.914356347,157.1965601,,1.111358987,2457879.328,136.5941323,1.127277524,,5,15,Low,,False
3752432,989910000000,,,,0.0827552421,,12380009,,7.404,2458000.5,0.7756431778,216.4820444,173.1568111,1.08666122,2458118.021,,1.442816527,2001,5,15,Low,,False
3249865,990514800000,,65280.98982,40563.06837,0.3886717418,,58144468,36129296,3.534,2458000.5,2.124227963,132.8228386,159.4420687,3.216415144,2457728.843,86.48163642,0.3183481948,2001,5,22,High,,False
2153349,,,,37533.64542,0.3531356678,137.3697815,52828344,32826012,3.782,2458000.5,,283.8580471,,2.948877463,2458206.487,,0.4084790126,,,22,Medium,Low,False
3125003,990514800000,Very Slow,,22123.83253,0.4376013023,170.2268982,65464224,40677584,,2458000.5,1.067897394,,,1.512832738,2457958.881,37.17060234,0.8931199368,2001,5,22,Low,Low,True
2001865,991983600000,Slow,,30934.9109,0.2948872751,114.7111511,44114508,27411484,,2458000.5,1.080053998,212.9283887,325.2563177,1.584362854,2458176.803,205.190921,0.8780836094,2001,6,8,Low,Low,False
2189630,,Slow,,,0.4616293123,179.5737915,,42911124,4.992,,1.205977679,290.5683791,201.5142519,,2457792.691,154.6535829,,2001,,8,Low,Low,False
2341050,991983600000,Very Slow,24753.25933,15380.71272,0.4963762775,193.0903778,74256832,46141056,4.907,,,,,1.518553605,2458000.149,0.2257082367,0.6431733102,,,8,Low,,False
2452334,,Slow,,26955.51895,0.0880369876,34.24638748,13170145,8183549,5.104,,1.236144205,80.91237717,118.1528418,1.470119237,2458037.685,333.3336921,0.7171340906,2001,,8,Low,,False
3468527,991983600000,Slow,53568.51569,,0.2095271914,,31344822,19476770,6.098,2458000.5,0.9814506558,0.8317866311,,1.342165809,,320.9033499,,2001,6,8,Low,High,False
2329915,992588400000,Fast,85677.35682,53236.57763,0.3311088144,,49533172,30778486,5.679,2458000.5,0.9853282019,88.64258598,42.82582408,1.766474565,2458091.014,268.7891452,1.007703354,2001,6,15,,Low,False
3413165,992588400000,Slow,70498.19779,43804.83851,,184.1504822,70818816,44004772,6.885,2458000.5,0.853347803,,336.5408534,1.048424088,,98.6769153,1.250302103,2001,6,,Low,,False
3550129,992588400000,Very Slow,,23789.84549,0.1601336811,62.29199982,,14885355,4.441,2458000.5,1.490269799,289.7278185,,2.145849024,,317.4135378,0.5417597342,2001,6,15,,,False
3743902,992588400000,,14783.90385,9186.142922,0.2271099398,88.34576416,,,,2458000.5,1.051069856,337.6349471,79.5304567,1.208948592,2458142.801,229.8440389,0.9146537139,,6,15,Low,Medium,False
3775156,992588400000,,,44201.11582,0.4158501955,,,,,,1.09920708,,,1.362972961,,212.2624993,,2001,,15,Low,,False
2413216,993193200000,Slow,47192.76487,29323.74882,0.4323184171,,,40186508,,2458000.5,1.641412627,96.00967403,158.1919171,2.137055215,,272.9905346,0.4686810767,2001,,22,Medium,Low,False
3079905,994575600000,Very Slow,24543.24497,15250.21796,0.0614805628,23.91593933,9197361,5714975.5,3.571,2458000.5,,265.7495812,27.50704121,3.145263471,2457688.692,,,,,,High,Medium,False
2369984,994575600000,,72442.51326,45012.96053,0.4352324274,,65109844,40457384,5.803,2458000.5,1.043616937,316.2223523,,1.343914127,2457865.146,125.1309106,,2001,7,8,Low,Low,False
3329371,994575600000,,149994.1263,93200.51696,0.4556332453,177.241333,68161768,42353756,,2458000.5,1.70526901,196.3360095,,3.097327248,2457829.503,75.68387128,0.4426033782,,7,,Medium,,True
3426410,994575600000,,37660.33933,23400.67029,0.2835854219,,42423776,26360912,,2458000.5,0.907864593,,7.392326564,,2457968.757,36.16756329,1.139390137,,7,8,Low,Low,False
3606252,994575600000,,67250.2329,41786.67944,0.4793954177,186.4848175,71716536,44562588,,2458000.5,1.696364696,160.9186994,179.8823534,2.347101893,2457780.588,98.1010304,0.4460928225,,,8,Medium,,True
3761394,994575600000,Slow,,39220.46149,0.4475201396,174.0853271,66948060,41599596,6.288,2458000.5,,206.9549893,311.7207968,1.1271327,,225.1269282,,2001,7,8,Low,,False
2138859,,Fast,90184.25909,56036.99144,0.3739942136,,55948736,34764932,4.214,2458000.5,1.573354171,55.92606293,144.3395454,2.410047963,2457826.443,86.92712167,0.49941816,2001,7,15,Medium,,False
3312033,,Slow,54832.40714,34070.72543,0.1845109526,71.77475739,27602444,17151364,,,1.157034097,118.5841152,72.06262379,1.298689789,,113.3827336,0.7919264302,2001,,,Low,,False
3568443,,Slow,74387.81003,46221.69229,0.4867974111,189.3641968,,45250648,,2458000.5,1.592186417,295.136939,354.9378971,1.902792588,,26.80279799,0.490583799,,7,15,,Low,False
3596035,995180400000,Very Slow,19161.36142,11906.12482,0.0841894266,32.74968719,12594560,7825896.5,5.788,2458000.5,1.064432936,316.9235324,255.0255542,1.170242899,2458043.489,321.4180854,0.8974837994,2001,,15,Low,Medium,False
3703372,995180400000,,65711.76121,40830.73296,0.1748067086,,26150712,16249299,,2458000.5,1.060265739,125.0490566,223.4688006,1.285528441,,248.7830992,0.9027801088,2001,7,15,Low,,False
2469929,995180400000,Slow,54832.45743,,0.1845108534,71.77472687,27602432,17151356,5.316,2458000.5,1.156999425,118.5788098,72.05834115,1.298660919,,,0.7919620278,2001,,15,Low,Low,False
2017511,995785200000,,,40193.38553,,115.0967026,44262780,27503616,5.253,2458000.5,1.190023148,355.9423257,,,2458215.8,196.5385831,0.7592258038,2001,7,22,Low,Low,False
2153311,,,96238.62038,59798.93609,0.350755027,136.4437103,,32604718,,2458000.5,2.50089479,142.3615136,218.496288,4.116030352,,16.06853047,0.2492074041,,7,22,High,Low,True
3324630,,Slow,72533.75541,45069.65486,0.2597708992,101.0508804,38861172,24147214,3.899,2458000.5,1.640219404,322.2235768,71.73407104,2.851402454,,221.4635216,0.4691926022,2001,7,22,Medium,,True
3422141,,Very Slow,,15218.86859,0.0936159447,36.41660309,14004746,8702146,,2458000.5,1.135426905,124.6711589,93.25843623,,2458147.468,240.2740178,0.8146391962,,7,22,Low,High,False
3484929,,Slow,79899.43219,,0.4543709915,176.7503204,67972936,42236424,,2458000.5,1.225493591,110.0275647,291.2561634,1.601878217,,269.3875846,0.7265031596,2001,,22,Low,,False
2424392,997254000000,Very Slow,27390.97649,17019.68759,0.0643819518,25.04457855,,5984676,5.597,,1.10386811,29.13247159,198.9835159,1.412977096,,,,2001,8,8,Low,Low,False
3102734,997254000000,Slow,67865.66705,42169.08628,0.4514427504,175.6112366,67534872,41964224,,,1.720906335,,96.28732514,2.391178909,2457957.4,18.8167955,,2001,8,8,Medium,Low,False
3144515,997254000000,Very Slow,39608.12147,24610.94637,0.2963749063,,44337056,27549770,,2458000.5,1.074304111,,72.98363797,,2457844.06,138.4717494,0.8851425485,2001,8,8,,Low,False
